DateTime,CheatingType,ImagePath
13/09/2021 01:04:09,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_09-MOUTH_OPEN.jpg
13/09/2021 01:04:09,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_09-MOUTH_OPEN.jpg
13/09/2021 01:04:11,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_11-MOUTH_OPEN.jpg
13/09/2021 01:04:11,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_11-MOUTH_OPEN.jpg
13/09/2021 01:04:11,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_11-MOUTH_OPEN.jpg
13/09/2021 01:04:11,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_11-MOUTH_OPEN.jpg
13/09/2021 01:04:11,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_11-MOUTH_OPEN.jpg
13/09/2021 01:04:11,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_11-MOUTH_OPEN.jpg
13/09/2021 01:04:13,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_13-MOUTH_OPEN.jpg
13/09/2021 01:04:14,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_14-MOUTH_OPEN.jpg
13/09/2021 01:04:14,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_14-MOUTH_OPEN.jpg
13/09/2021 01:04:14,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_14-MOUTH_OPEN.jpg
13/09/2021 01:04:14,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_14-MOUTH_OPEN.jpg
13/09/2021 01:04:14,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_14-MOUTH_OPEN.jpg
13/09/2021 01:04:14,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_14-MOUTH_OPEN.jpg
13/09/2021 01:04:14,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_14-MOUTH_OPEN.jpg
13/09/2021 01:04:15,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_15-MOUTH_OPEN.jpg
13/09/2021 01:04:15,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_15-MOUTH_OPEN.jpg
13/09/2021 01:04:15,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_15-MOUTH_OPEN.jpg
13/09/2021 01:04:15,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_15-MOUTH_OPEN.jpg
13/09/2021 01:04:15,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_15-MOUTH_OPEN.jpg
13/09/2021 01:04:15,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_15-MOUTH_OPEN.jpg
13/09/2021 01:04:15,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_15-MOUTH_OPEN.jpg
13/09/2021 01:04:16,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_16-MOUTH_OPEN.jpg
13/09/2021 01:04:18,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_18-MOUTH_OPEN.jpg
13/09/2021 01:04:19,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_19-MOUTH_OPEN.jpg
13/09/2021 18:13:27,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__13_27-HEAD_UP.jpg
13/09/2021 18:13:28,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__13_28-HEAD_UP.jpg
13/09/2021 18:13:28,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__13_28-HEAD_UP.jpg
13/09/2021 18:13:29,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__13_29-HEAD_UP.jpg
13/09/2021 18:13:29,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__13_29-HEAD_UP.jpg
13/09/2021 18:13:29,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_29-HEAD_LEFT.jpg
13/09/2021 18:13:30,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_30-HEAD_LEFT.jpg
13/09/2021 18:13:30,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_30-HEAD_LEFT.jpg
13/09/2021 18:13:32,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_32-HEAD_LEFT.jpg
13/09/2021 18:13:32,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_32-HEAD_LEFT.jpg
13/09/2021 18:13:32,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_32-HEAD_LEFT.jpg
13/09/2021 18:13:33,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_33-HEAD_LEFT.jpg
13/09/2021 18:13:41,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_41-MOUTH_OPEN.jpg
13/09/2021 18:13:41,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_41-MOUTH_OPEN.jpg
13/09/2021 18:13:41,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_41-MOUTH_OPEN.jpg
13/09/2021 18:13:41,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_41-MOUTH_OPEN.jpg
13/09/2021 18:13:41,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_41-MOUTH_OPEN.jpg
13/09/2021 18:13:42,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_42-MOUTH_OPEN.jpg
13/09/2021 18:13:54,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_54-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:58,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_58-MOUTH_OPEN.jpg
13/09/2021 18:13:59,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_59-MOUTH_OPEN.jpg
13/09/2021 18:14:04,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__14_04-MOUTH_OPEN.jpg
13/09/2021 18:14:04,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__14_04-MOUTH_OPEN.jpg
13/09/2021 18:51:31,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_31-HEAD_UP.jpg
13/09/2021 18:51:31,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_31-HEAD_UP.jpg
13/09/2021 18:51:32,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_32-HEAD_UP.jpg
13/09/2021 18:51:33,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_33-HEAD_UP.jpg
13/09/2021 18:51:33,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_33-HEAD_UP.jpg
13/09/2021 18:51:33,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_33-HEAD_UP.jpg
13/09/2021 18:51:33,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_33-HEAD_UP.jpg
13/09/2021 18:51:34,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_34-HEAD_UP.jpg
13/09/2021 18:51:38,LOOKING_LEFT,./Cheating_Logs/images/13_09_2021_18__51_38-LOOKING_LEFT.jpg
13/09/2021 18:51:39,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_39-HEAD_UP.jpg
13/09/2021 18:51:40,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__51_40-HEAD_UP.jpg
13/09/2021 18:51:53,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_53-MOUTH_OPEN.jpg
13/09/2021 18:51:53,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_53-HEAD_LEFT.jpg
13/09/2021 18:51:53,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_53-MOUTH_OPEN.jpg
13/09/2021 18:51:53,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_53-HEAD_LEFT.jpg
13/09/2021 18:51:53,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_53-MOUTH_OPEN.jpg
13/09/2021 18:51:53,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_53-MOUTH_OPEN.jpg
13/09/2021 18:51:53,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_53-HEAD_LEFT.jpg
13/09/2021 18:51:54,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_54-HEAD_LEFT.jpg
13/09/2021 18:51:54,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_54-MOUTH_OPEN.jpg
13/09/2021 18:51:54,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_54-HEAD_LEFT.jpg
13/09/2021 18:51:54,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_54-HEAD_LEFT.jpg
13/09/2021 18:51:54,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_54-HEAD_LEFT.jpg
13/09/2021 18:51:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_55-MOUTH_OPEN.jpg
13/09/2021 18:51:55,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_55-HEAD_LEFT.jpg
13/09/2021 18:51:55,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_55-HEAD_LEFT.jpg
13/09/2021 18:51:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_55-MOUTH_OPEN.jpg
13/09/2021 18:51:55,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_55-HEAD_LEFT.jpg
13/09/2021 18:51:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_55-MOUTH_OPEN.jpg
13/09/2021 18:51:55,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_55-HEAD_LEFT.jpg
13/09/2021 18:51:55,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_55-HEAD_LEFT.jpg
13/09/2021 18:51:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_55-MOUTH_OPEN.jpg
13/09/2021 18:51:56,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_56-MOUTH_OPEN.jpg
13/09/2021 18:51:56,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_56-HEAD_LEFT.jpg
13/09/2021 18:51:56,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_56-HEAD_LEFT.jpg
13/09/2021 18:51:56,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_56-MOUTH_OPEN.jpg
13/09/2021 18:51:56,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_56-MOUTH_OPEN.jpg
13/09/2021 18:51:56,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_56-HEAD_LEFT.jpg
